ID,Name:,Hersteller:,Erzeugnis aus:,Region:,Wein:,Jahrgang:,Rebsorte:,Qualität:,Alkohol in %:,Geschmack:,Allergene:,Ausbauart:,Trinktemperatur in °C:,Trinkempfehlung:,Verschluß:,Auszeichnungen:,Paßt zu:,Lage:,Boden:,Essen:,Herstellung:,Dekantieren:,Säure g/l:,Restzucker g/l:,Produkt aus biologischem Anbau:,Biokontrollstelle:,Diverses:,Zutaten:,Verkäufer:,Verkostungsnotiz:
128,divino.de Prosecco D.O.C. Frizzante,Spumanti Casalini,Italien,Veneto,Prosecco,,Prosecco / Glera,,,trocken,,,,,,,"Risotto, Vorspeise",,,,,,,,,,,,2,"Die divino.de-Hausmarke von Andrea Casalini Prosecco in Perfektion: frisches, beschwingtes Parfum, hellgelbe Farbe, blitzsauber und hocharomatisch am Gaumen. Der Wein betört mit jugendlicher Frische, vollem Bukett von Birne, Apfel und Aprikose, leichter Eleganz und dem Quäntchen Restsüße, das diesen Prosecco frizzante, zusammen mit der maßvollen, feinperligen Kohlensäure, vollendet. Nach drei Jahren Zusammenarbeit konnte ich Andrea davon überzeugen, seinen Frizzante nach meinen Wünschen zu bereiten und mit meinem Etikett zu versehen. Ein, wie ich finde, schönes Resultat meiner ständigen Bemühungen, möglichst eng mit den Lieferanten zusammenzuarbeiten und stets den persönlichen Kontakt zu suchen. Dass ich Ihnen diesen hervorragenen Wein auch noch zu einem sehr fairen Preis anbieten kann, freut mich ganz besonders! "
129,2020 Kassner-Simon Merlot Blanc de Noir Q.b.A. trocken,,Deutschland,Pfalz,"Roséwein, Weißwein",,Merlot,,,,,,,,,,,,,,,,,,,,,,2,"Noch eine schöne Idee abseits von Riesling, Rivaner & Co.: feiner Blanc de Noir vom Merlot! Auch wenn wir die Rebsorte hauptsächlich mit Rotwein verbinden, hat ein weiß (oder ""grau"") gekelterter Merlot durchaus seinen eigenen Reiz, verbindet er doch die tanninarme Frische eines Weißweins mit den subtilen, komplexen Frucht- und Gewürzaromen einer rotschaligen Rebsorte. Perfekt als Aperitiv und zu Salaten. Im Sommer ein schöner Terrassenwein, der gern zu Tapas oder Gazpacho weiter getrunken werden darf. "
130,2020 Kassner-Simon Euphorie Rosé Q.b.A. trocken,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"Der Euphorie Rosé von Kassner-Simon bringt Urlaubsstimmung ins Glas! Die Cuvée aus Spätburgunder, Merlot und Cabernet Franc würde, blind verkostet, problemlos als französischer oder spanischer Wein durchgehen, wäre da nicht die feine Mineralität, die dem Wein Substanz verleiht und damit eindeutig nach Deutschland weist. Die anderen Tugenden eines wirklich guten Rosés, floral-fruchtig-gewürziges Bukett, feines Aromenspiel am Gaumen und ein eleganter Abgang, sind natürlich ebenfalls vorhanden. Damit eignet sich der Euphorie Rosé nicht nur als Aperitiv oder Terrassenwein, sondern passt auch hervorragend zu Meeresfrüchten, Sushi und feinen Salaten. "
131,2020 Cascina Castlèt Rosè Vino Rosato,Cascina Castlet,Italien,Piemont,Roséwein,2020,Chardonnay,,,trocken,,,,,,,"Helles Fleisch, Geflügel, Risotto, Sushi, Trüffel, Weichkäse",,,,,,,,,,,,2,"Maria Borio verstärkt unser Piemont-Sortiment mit ihrem feinen Rosé, pardon: Rosè! Das Etikett zeigt ein altes Familienfoto. Kleine Mädchen in pastellfarbenen Kleidchen, die von Frühling zeugen, auf einer Vespa zur Zeit des großen italienischen Wirtschaftswunders. Ein Bild von Heiterkeit und Alltäglichkeit, von Lebensfreude, die durch die Farbe des Weins unterstrichen wird. Ein Bild, das die profunde Botschaft eines Weinguts verbreitet, das – trotz der Liebe zur Tradition in der es sich voll und ganz identifiziert – dynamisch, zukunftsorientiert sein möchte und jegliche Geschmacksentwicklung stets im Auge behält. Der Rosè (das ist die italienische Schreibweise) vion der Cascina Castlèt wird aus 80% Barbera und 20% Nebbiolo gekeltert. Die Rebstöcke sind auf relativ lockerem Boden im freistehenden Spalier angeordnet, mit etwa 4.500 Rebstöcken pro Hektar. Der Traubenertrag wird absichtlich gering gehalten, um ein qualitativ gesundes und perfekt gereiftes Endprodukt zu erhalten. Die Weinlese findet gegen Ende September statt, wenn die Trauben ihre völlige Reife erreicht haben. Die Trauben werden sorgfältig in Kisten gelegt und auf schnellstem Wege zur Vinifikation gebracht. Nach einer kurzen Mazeration in Berührung mit den Schalen erfolgt der Abstich des Mostes, dieser wird herabgekühlt und die alkoholische Gärung wird bei einer Durchschnittstemperatur von 18°C eingeleitet. Anschließend verbleibt der Wein für einige Monate in Edelstahltanks. Das Abfüllen in Flaschen erfolgt im darauffolgenden Frühjahr. Wegen seiner Frische wird der Wein bald nach dem Abfüllen in Flaschen zum Verkauf freigegeben. Aufgrund der Beschaffenheit dieser Rebsorte sowie seiner ganz besonderen Zubereitung könnte dieser Wein, wenn er bei richtiger Temperatur gelagert wird, auch einige Jahre liegen. Der Castlèt Rosato ist tief rosafarbig bis hin zu hellem Kirschrot, mit leicht violettem Schimmer. Sein frischer, angenehmer Duft mit blumigen und fruchtigen Noten, besonders  von Himbeere, Erdbeere und Johannisbeere verleiht dem intensiven Bukett eine große Aromenvielfalt. Trocken, gut strukturiert, delikat und elegant, veredelt durch langes Anhalten der Aromen, am Gaumen ausgeglichen und von ungewöhnlicher Frische, von feinem Tannin begleitet, haben wir hier einen ernsthaften, hochwetigen Wein, nicht bloß ""Rosé"", vor uns. Damit passt er hervorragend als Aperitif, lässt ausgezeichnete Kombinationen mit Vorspeisen und Nudelgerichten sowie mit den verschiedensten Pizzaarten zu. Dank seiner Weiche und seinem mäßigen, jedoch angenehmen Säuregehalt, ist dieser Wein ein idealer Begleiter zu Fischgerichten, ganz besonders zu Fischsuppe und gebratenem Fisch, passt jedoch auch zu Frischkäse und mit Gemüse zubereiteten Speisen. Verantwortlicher Lebensmittelunternehmer: Cascina Castlèt | Strada Castelletto 6 | I-14055 Costigliole d'Asti (AT) "
132,2020 Nicolas Duffour Le Galopin de Gascogne Rosé I.G.P.,,Frankreich,Gascogne,Roséwein,,Merlot,,,,,,,,,,,,,,,,,,,,,,2,"Neu bei divino: Die drei Schlingel aus der Gascogne ""Le Galopin"", zu Deutsch ""Der Schlingel"": Das ist der Name der drei neuen divino Weine in weiß, rosé und rot von Nicolas Duffour aus dem Gers in der Gascogne. Die Landschaft befindet sich am nördlchen Pyrenäenrand und bietet ein einmaliges Terroir, liegt sie doch nicht nur im Klimakorridor zwischen Atlantik und Mittelmeer, sondern stellt für den Weinbau auch verschiedene Lehm- und Kalkböden in mehreren Höhenstufen zur Verfügung. Der Galopin Rosé bringt die gascgognische Lebensfreude ins Glas, wird dort doch zu jeder Gelegenheit gern ein Glas Rosé gereicht. Die Cuvée aus Merlot und Cabernet Sauvignon erbringt einen frischen, superleichten und auf der fruchtigen Seite stehenden Rosé mit nur 12% Alkohol, der nach dem ersten Schluck sofort Lust auf ein zweites Glas macht. "
133,2019 Antech Crémant de Limoux Brut Rosé Cuvée Émotion,Georges & Roger Antech,Frankreich,Languedoc-Roussillon,Roséwein,2017,"Blanquette / Mauzac, Chardonnay, Chenin Blanc, Pinot Noir / Spätburgunder",,,trocken,,,,,,,,,,,,,,,,,,,2,"Francoise Antech hat sich einen Traum erfüllt und diesen wundervollen Crémant Rosé aufgelegt! Wir gratulieren! Der Crémant de Limoux Brut Cuvée Émotion folgt dem Stil des Hauses: leicht, fruchtbetont und säurearm kommt er ins Glas. Die Cuvée besteht aus Chardonnay, Mauzac, Chenin Blanc und Pinot Noir. Crémant Rosé passt zu fast Allem, außer vielleicht zu Pasta mit Tomatensoße oder zu rotem Fleisch. So kann Sie dieser feine Schaumwein eigentlich das ganze Jahr hindurch begleiten. Zum Steak vom Grill gibt es dann eben Rotwein von der Rhône oder aus Spanien. Oder ein kühles Bier. Santé! Herkunftsland: Frankreich. Enthält Sulfite. Alkoholgehalt: 12%Vol. Verantwortlicher Lebensmittelunternehmer: Georges & Roger Antech | Domaine de Flaissan | Route de Carcassonne | F-11300 Limoux Antech Limoux: WTF is Champagne? "
134,2020 Otero Finca Valleoscuro Rosado D.O.P. Valles de Benavente,,Spanien,Valles de Benavente,Roséwein,,"Prieto Picudo, Tempranillo",,,,,,,,,,,,,,,,,,,,,,2,"Der ideale Terrassenwein: Rosé von der Bodega Otero! Señor Julio Otero stellt seinen Joker vor: den Finca ValleOscuro Rosado D.O.P. Valles de Benavente; einen perfekten, trockenen Rosé aus je 50% Tempranillo und der autochthonen Rebsorte Prieto Picudo. Der Wein kommt, in bester Vin-d'Été-Tradition, dunkelrot wie ein schwerer provenzalischer Rosé ins Glas, ist jedoch wunderbar leicht, saftig, säurearm und fast tanninfrei. Das liegt an der Herstellungsmethode ""Sangrado"", zu deutsch ""ausgeblutet"": der Tank mit der Maische aus rotschaligen Trauben wird unten geöffnet und nur der durch Eigendruck auslaufende Most zu Rosé verarbeitet. In der Nase betört der Wein mit frischen Aromen nach Erdbeere und Pfirsich. Am Gaumen dominieren rebsortentypische, fruchtig-floreale Noten; insgesamt, zusammen mit der homöopathischen Restsüße (3,0g/l) ein sehr ausgewogener Stil. Ein köstlicher Aperitif also, der darüber hinaus ganzjährig zu allem aus dem Meer, zur kalten Küche und natürlich zu jeder Gelegenheit, die nach einem erfrischenden Wein verlangt, hervorragend passt. Herkunftsland: Spanien. Enthält Sulfite. Alkoholgehalt: 13,0%Vol. Verantwortlicher Lebensmittelunternehmer: Bodegas Otero S.A. | Avda. El Ferial 22 | E-49600 Benavente "
135,2020 Teanum VENTO Rosato Nero di Troia & Negroamaro,Cantina Teanum,Italien,Apulien,Roséwein,2020,"Negroamaro, Nero di Troia",,,trocken,,,,,,,"Fisch, Meeresfrüchte, Vegetarisch, Vorspeise",,,,,,,,,,,,2,"Aller guten DInge sind drei: nach Rosso und Bianco vervollständigt der Rosato die VENTO-Linie von Teanum Intensiv und dennoch frisch - so lässt sich der VENTO Rosato wohl am besten charakterisieren. Der Mischsatz, 70% Nero di Troia und 30% Negroamaro, passt gut zusammen und lässt, zusammen mit der nur acht Stunden langen Maische, einen hervorragend zur mediterranen Küche passenden Rosé entstehen. Nase und Bukett zeigen feine Aromen von Johannisbeere, Granatapfel, rosa Pfeffer und etwas Muskatnuss. Der Wein ist vollmundig, jedoch nicht schwer, ein guter Durstlöscher und eignet sich sowohl als Solist, als auch als Begleiter zum Essen. Perfekt zu knoblauchigen und scharfen Kreationen, zu Tapas, Antipasti und Meeresfrüchten. "
136,"2020 Grand Veneur Côtes du Rhône A.C. Rosé ""Bellissimé"" 0,375l",Domaine Grand Veneur,Frankreich,Côtes du Rhône,Roséwein,2019,"Grenache, Mouvèdre, Shiraz / Syrah",,,leichter Wein,,,,,,,"Fisch, Meeresfrüchte, Sushi, Vegetarisch, Vorspeise",,,,,,,,,,,,2,"40% Grenache, 40% Syrah und 20% Mourvèdre - das ist das Rezept für den Grand Veneur Rosé Bellissimé! Der intensiv lachsfarbene Wein ist leicht, frisch, duftig, saftig und hocharomatisch; sein reichhaltiges Bukett wird von Erdbeeren und Kräutern der Provence dominiert. Er eignet sich gut als Aperitiv, geht gut mit aromatischen Salaten, passt perfekt zum Grillen und und macht auch im nächsten Sommer noch viel Freude!! Herkunftsland: Frankreich. Enthält Sulfite. Alkoholgehalt: 13,0%Vol. Verantwortlicher Lebensmittelunternehmer: Vignobles Alain Jaume | Domaine Grand Veneur | Route de Châteauneuf-du-Pape 1358 | F-84100 Orange "
137,2020 Cantina di Venosa Verbo Rosato I.G.P. Basilicata,,Italien,Basilikata,Roséwein,,Aglianico,,,,,,,,,,,,,,,,,,,,,,2,"Verbo: Venosa-Vino vom vulkanischen Vulture! ""Verbo"" - das (Sprich-)Wort: Mit dieser Namensgebung erinnert die Cantina di Venosa an den römischen Dichter Horaz, berühmtester Sohn der antiken lukanischen Stadt Venusia an der Via Appia. Die Cantina di Venosa ist eine der kleinsten Winzergenossenschaftens Italiens. Der Weinbau im Norden der süditalienischen Region Basilikata erfolgt auf ca. 200-800 (!) Metern Höhe rund um den erloschenen Vulkan Vulture. Der Wein selbst wird aus der alten roten Rebsorte Aglianico del Vulture gekeltert. Der Name ist eine Verballhornung des Wortes Hellenico, was darauf hinweist, dass die Varietät im Zuge der Kolonialisierung Süditaliens durch die antike Griechen ins Land gekommen ist. Lese und Verarbeitung erfolgen wie beim Weißwein. Nur der Most bleibt einige Stunden vor dem Abpressen auf der Maische stehen, um etwas Farbe und Aromastoffe zu ziehen. Im Glas rosafarben mit kupferfarbenen Reflexen, zeigt der Wein eine dichte, feine und abwechslungsreiche Nase von roten Beeren (Himbeeren, Erdbeeren, Kirschen), gepaart mit leichter, kräuteriger Würze. Am Gaumen bietet er eine schöne Mundfülle, ohne an Frische zu verlieren. Köstlich! Der Verbo Rosato ist ein echter Jokerwein, geht gut solo, passt aber auch zu ausnahmnslos jedem Essen. "
138,2020 Weingut Hain Cuvée Rosé Q.b.A.,Weingut Hain,Deutschland,Mosel,Roséwein,2016,"Merlot, Pinot Noir / Spätburgunder",,,trocken,,,,,,,"Helles Fleisch, Geflügel, Pasta, Vegetarisch, Vorspeise",,,,,,,,,,,,2,"Rosé von Gernot Hain. Ernsthaft! Als Cuvée aus 80% Spätburgunder und 20% Merlot gekeltert, verdient der Rosé aus dem Hause Hain durchaus Beachtung, haben wir es hier doch mit einem intensiven und vollfruchtigen Tropfen zu tun, der als 2018er jetzt erst richtig in Fahrt kommt. Die leuchtende Farbe, das reichhaltige, beerenfruchtig-würzige Bukett, die Mineralität, gepaart mit minimaler Restsüße, ergeben, zusammen mit der feinen Cremigkeit, einen anspruchsvollen Terrassenwein für die warmen Abende im Jahr. "
139,2021 Domaine Girard Garriguette Rosé I.G.P.,Domaine Girard,Frankreich,Languedoc-Roussillon,Roséwein,2020,Chardonnay,,,trocken,,,,,,,"Fisch, Meeresfrüchte, Helles Fleisch, Geflügel, Weichkäse",,,,,,,,,,,,2,"Ein köstlicher Rosé ""de saignée"" Die Domaine Girard liegt südwestlich von Carcassonne und westlich von Limoux im Örtchen Alaigne, Gemeinde der winzig kleinen A.O.C. Malepère im Languedoc-Roussillon. Die Besonderheit der Gegend ist das Zusammenspiel dreier klimatischer Einflüsse: vor Ort die kühle Höhenlage, von Westen frisches atlantisches Klima und von Osten warme mediterrane Luft. Philippe Girard, Winzer in fünfter Generation, keltert seinen Rosé aus 100% Cabernet Franc. ""Saignée"", zu deutsch ""ausgeblutet"", bedeutet, dass der Tank mit der Maische aus rotschaligen Trauben unten geöffnet und nur der durch Eigendruck auslaufende Most zu Rosé verarbeitet wird. Das Ergebnis ist ein federlicher, duftiger und säurearmer Rosé mit betörenden Vanille- und Erdbeeraromen, der sofort Lust auf ein zweites Glas macht. Santé! "
140,2019 Weingut Hain Spätburgunder Blanc de Noir Q.b.A. trocken,Weingut Hain,Deutschland,Mosel,"Roséwein, Weißwein",2019,Pinot Noir / Spätburgunder,,,trocken,,,,,,,"Helles Fleisch, Geflügel, Pasta, Vegetarisch, Vorspeise",,,,,,,,,,,,2,"Ein echter Tausendsassa - perfekt zu jeder Gelegenheit! Nach Weißburgunder, Chardonnay & Weißburgunder sowie Chardonnay (der mit den Burgundervarietäten eng verwandt ist) präsentiert divino jetzt den Spätburgunder Blanc de Noir vom Weingut Hain in Piesport an der Mosel - einen, wie die Franzosen sagen, ""Vin Gris"". Zwischen Weißwein und Rosé einzuordnen, begeistert der Wein durch sein duftiges Bukett, die feine elegante Frucht und genügend Struktur, um aromenreiches Essen anständig zu begleiten. Perfekt zu Antipasti, toll zum Spargel, wenn Weißburgunder zu wuchtig wäre, ausgezeichnet zu allem, was aus dem Meer kommt, köstlich zu hellem Fleisch und selbstverständlich stets als anspruchsvoller Aperitiv- oder Terrassenwein empfehlenswert! "
141,"2020 Grand Veneur Côtes du Rhône A.C. Rosé ""Bellissime""",Domaine Grand Veneur,Frankreich,Côtes du Rhône,Roséwein,2019,"Grenache, Mouvèdre, Shiraz / Syrah",,,leichter Wein,,,,,,,"Fisch, Meeresfrüchte, Sushi, Vegetarisch, Vorspeise",,,,,,,,,,,,2,"40% Grenache, 40% Syrah und 20% Mourvèdre - das ist das Rezept für den Grand Veneur Rosé ""Bellissimé""! Der intensiv lachsfarbene Wein ist leicht, frisch, duftig, saftig und hocharomatisch; sein reichhaltiges Bukett wird von Erdbeeren und Kräutern der Provence dominiert. Er eignet sich gut als Aperitiv, geht hervorragend mit aromatischen Salaten, passt perfekt zum Grillen und und macht auch im nächsten Sommer noch viel Freude!! Herkunftsland: Frankreich. Enthält Sulfite. Alkoholgehalt: 13,0%Vol. Verantwortlicher Lebensmittelunternehmer: Vignobles Alain Jaume | Domaine Grand Veneur | Route de Châteauneuf-du-Pape 1358 | F-84100 Orange "
142,2018 Bagordi Rosado D.O.C. Rioja,,Spanien,Rioja,Roséwein,,Grenache,,,,,,,,,,,,,,,,,,,,,,2,"Neu bei divino: Bagordi Rosado - Der Wein für alle Fälle! Tatsächlich: der aus 100% Grenache bzw. Garnacha Tinta gekelterte Rosé von Bagordi passt zu fast allen Wetter- und Lebenslagen. Durch die getrennte, kühle Fermentation von Most und Maische mittels natürlicher Hefen bleibt diesem famosen Wein viel Lebendigkeit und intensive Aromatik erhalten. Wein aus Spanien. Enthält Sulfite. Alkoholgehalt: 13,5%Vol. Verantwortlicher Lebensmittelunternehmer: Bodegas Bagordi | Carretera de Estella | E-31261 Andosilla Bodegas Bagordi - individuelle Weine aus der Rioja seit 1723! "
143,2015 Specogna Pinot Grigio Venezia Giulia,Leonardo Specogna,Italien,Friaul - Julisch Venetien,"Roséwein, Weißwein",2015,Pinot Gris / Grauburgunder,,,trocken,,,,,,,"Fisch, Meeresfrüchte, Pasta, Risotto",,,,,,,,,,,,2,"Der nicht alltägliche, aber umso bessere Pinot Grigo von Specogna zeigt, was in der Rebsorte steckt!  Wie einige andere friulanische Winzer auch bereitet Leonardo Specogna seinen Pinot als Vin Gris, lässt also die zermahlenen Beeren 60 Stunden auf der Maische liegen. Dies gibt dem Wein etwas Farbe, er wird blassrosa. Zusammen mit der achtmonatigen Reife (70% in Edelstahl, 30% in 225-500l großen Holzfässern verschiedenen Alters) entsteht so ein haltbarer, edler Wein mit intensivem, floralem Bukett, Aromen von Holunder, Apfel und Birnen, samtiger Vollmundigkeit und schönem Abgang. Fein! Enthält Sulfite Herkunftsland: Italien. Enthält Sulfite. Alkoholgehalt: 13%Vol. Verantwortlicher Lebensmittelunternehmer: Az. Agr. Specogna | Via di Rocca Bernarda 4 | I-33040 Corno di Rosazzo "
