,best_match_score,__id_left,__id_right,Unnamed: 0,Unnamed: 0.1,wine_name_left,wine_country_left,wine_region_left,wine_year_left,wine_type_left,wine_price_left,wine_url,wine_thumb_left,wine_description,wine_seller,taste_id,wine_id,wine_name_right,wine_winery,wine_alcohol,wine_type_right,wine_year_right,wine_country_right,wine_region_right,wine_price_right,wine_structure,wine_tastes,wine_rating,wine_thumb_right
74404,-0.48916685477082933,923_left,8795_right,1049,109,Specogna Sauvignon D.O.C. Colli Orientali del Friuli,Italien,Friaul - Julisch Venetien,2015.0,white,13.1,https://www.divino.de/2015-specogna-sauvignon-d.o.c.-colli-orientali-del-friuli,https://www.divino.de/media/image/thumbnail/getBinary54944a0cb5fb5_150x240.jpg,"Von den Hügeln Friauls stammen die besten, reinsortigen Weißweine Italiens - die aufwendigen, feinen Tropfen von Cristian Specogna machen da keine Ausnahme. Die grüngelbe Farbe, das frische, blütig-blumig-grasige Bukett und die feine Limettennote - alles typisch Sauvignon. Das Besondere am Specogna: das Parfum entwickelt sich so heftig und intensiv, dass der Endruck entsteht, der Wein käme gleich aus dem Glas gesprungen. Sehr schön sind auch das klare Pfirsicharoma in der Nase und am Gaumen sowie der für einen Sauvignon überraschend lange Abgang. Toll! Herkunftsland: Italien. Enthält Sulfite. Alkoholgehalt: 13%Vol. Verantwortlicher Lebensmittelunternehmer: Az. Agr. Specogna | Via di Rocca Bernarda 4 | I-33040 Corno di Rosazzo ",2,,7985056,Il Casato Sauvignon Blanc Friuli,Il Casato,13.0,white,2019,Italien,Friuli,7.95,"{'acidity': 0.60602825, 'fizziness': 0, 'intensity': 0.637016125, 'sweetness': 0.24930105000000002, 'tannin': 0}","{'black_fruit': 0, 'citrus_fruit': 0, 'dried_fruit': 0, 'earth': 0, 'floral': 0, 'microbio': 0, 'non_oak': 0, 'oak': 0.25, 'red_fruit': 0, 'spices': 0, 'tree_fruit': 0, 'tropical_fruit': 1.0, 'vegetal': 0.5}",3.8,//images.vivino.com/thumbs/WH6Cji-nQqWQqtrmBrs4Cw_pl_480x640.png
62357,-0.4963187632411205,851_left,972_right,968,27,Le Lame Chianti Classico D.O.C.G. Gallo Nero,Italien,Toskana,2016.0,red,10.8,https://www.divino.de/wein/rotwein/-le-lame-cianti-classico-gallo-nero,https://www.divino.de/media/image/thumbnail/LeLame_Classico_150x240.png,"""Classico"" beim Wort genommen:  Traditionelle Eleganz statt modernistischer Ermüdung! Mario und Marco Zanobini keltern ihren aus 90% Sangiovese und 10% Syrah bereiteten Wein im klassischen Stil: eher hell und leicht, saftig, mit den für die Rebsorte Sangiovese typischen Aromen von Veilchen und Johannisbeeren und etwas abrundender Würze vom Syrah. Der Le Lame Chianti Classico Gallo Nero ist fruchtig, leicht adstringierend und nicht zu voluminös; daher kann er auch kellerkalt genossen werden. Er passt hervorragend zur aromatischen toskanischen Küche, kann auch stark gewürzte Tomatensaucen parieren und findet in Crostini Toscani (mit Leber-Gemüse-Paté), Fagioli all'Ucceletto (weiße Bohnen, Tomaten und Salbei, gerne mit Salsiccia) oder Pappardelle (breite Bandnudeln mit Wildragout) seine perfekten Partner. Als 2016er ist dieser charaktervolle Rotwein absolut trinkreif; ein, zwei Jahre weiterer Lagerung werden die Fruchtaromen reifer und die Tannine milder werden lassen.Mario und Marcos Chianti Classico zeigt eine inmitten von charakterarmen Barrique-Weinen im Globalstil leider selten gewordene Individualität, die in den jahundertealten Traditionen einer großartigen Kulturlandschaft verwurzelt ist. Aus dem bereits seit 1996 bestehenden geschäftlichen Kontakt zur Famile Zanobini ist mittlerweile eine freundschaftliche Beziehung geworden. Profitieren Sie von den außergewöhnlich interessanten Preisen, die uns diese Partnerschaft ermöglicht! ",2,,1388776,Le Ragose I Galli Valpolicella Ripasso Classico Superiore,Le Ragose,0.0,red,2008,Italien,Valpolicella Ripasso,9.81,"{'acidity': 0.29856945, 'fizziness': 0, 'intensity': 0.696180575, 'sweetness': 0.34020835000000005, 'tannin': 0.44108329999999996}","{'black_fruit': 0.3333333333333333, 'citrus_fruit': 0, 'dried_fruit': 0, 'earth': 0.6666666666666666, 'floral': 0, 'microbio': 0, 'non_oak': 0.08333333333333333, 'oak': 0.4166666666666667, 'red_fruit': 1.0, 'spices': 0.0, 'tree_fruit': 0, 'tropical_fruit': 0, 'vegetal': 0}",4.0,//images.vivino.com/labels/1356400229_3281.jpg
73892,-0.5041550865848881,920_left,553_right,1046,106,Specogna Friulano D.O.C. Colli Orientali del Friuli,Italien,Friaul - Julisch Venetien,2015.0,white,9.99,https://www.divino.de/2015-specogna-friulano-d.o.c.-colli-orientali-del-friuli,https://www.divino.de/media/image/thumbnail/getBinary-BinaryCodeID-1413_150x240.jpg,"Der Tocai Friulano ist die typischste autochthone Sorte Friauls - bei Specogna, wie gewohnt, zu maximaler Qualität gebracht!  Früher hieß der Wein einfach Tocai. Heute darf, seit EU-Beitritt Ungarns samt Tokajer, nur noch der Begriff Friulano genutzt werden. Friulano ist Joker, Alleskönner und Stetswillkommener der Region. Von Specogna kommt er leicht und frisch, aber nicht dünn, mild, jedoch nicht beliebig, und immer mit den typischen Aromen von Mandeln, Nüssen, exotischen Früchten und vielleicht ein wenig Salbei ins Glas. Perfekt als Aperitif und zu kalten Antipasti. Oder als ideale Basis für einen hochwertigen Aperol Spritz, wenn es denn kein Prosecco sein soll. Herkunftsland: Italien. Enthält Sulfite. Alkoholgehalt: 13%Vol. Verantwortlicher Lebensmittelunternehmer: Az. Agr. Specogna | Via di Rocca Bernarda 4 | I-33040 Corno di Rosazzo ",2,,1550738,Schiopetto Collio Friulano,Schiopetto,13.0,white,2019,Italien,Collio,17.9,"{'acidity': 0.577696675, 'fizziness': 0, 'intensity': 0.681545375, 'sweetness': 0.2817666, 'tannin': 0}","{'black_fruit': 0.0056179775280898875, 'citrus_fruit': 0.43258426966292135, 'dried_fruit': 0.016853932584269662, 'earth': 0.5730337078651685, 'floral': 0.056179775280898875, 'microbio': 0.16292134831460675, 'non_oak': 0.1348314606741573, 'oak': 0.11235955056179775, 'red_fruit': 0, 'spices': 0.1348314606741573, 'tree_fruit': 1.0, 'tropical_fruit': 0.1404494382022472, 'vegetal': 0.15730337078651685}",3.9,//images.vivino.com/thumbs/QTh1TxnSQlW5eFlBPhUdkQ_pl_480x640.png
25596,-0.5128005689315895,359_left,824_right,400,400,Fèlsina Società Agricola Vin Santo del Chianti 375 ml,Italien,Toscana,2009.0,white,26.9,https://www.wein-direktimport.de/alle-weine/typ/frucht-und-edelsuesse-spitzen/4282/2009-vin-santo-del-chianti-375-ml?c=559,https://www.wein-direktimport.de/media/image/25/90/2e/2009-Vin-Santo-ZIP_200x300.jpg," Monica Larner, Wine Advocate, Oktober 2021: „Opening to a dark amber color and syrupy rich concentration, the Fèlsina 2009 Vin Santo del Chianti Classico (packaged in a 375-milliliter bottle) is another beautiful dessert wine that captures the unique spirit of Tuscany. Toasted chestnut, caramel, apricot and honey peel off the enormous and far-reaching bouquet. The acidity is spot-on and totally cancels out any residual heaviness you might expect. This is another traditional Vin Santo that is totally out of this world.“ Antonio Galloni, Vinous, September 2021: „The 2009 Vin Santo del Chianti Classico is a jewel of a wine. Rich and sumptuous, but not at all heavy, the 2009 offers up a beguiling mélange of orange peel, honey, dried flowers and candied almond. For readers who want to know what Vin Santo should be, this is it. Amazingly, the mother for the Vin Santo dates back to at least the 1950s!“",1,,18439,Fèlsina Berardenga Chianti Classico,Fèlsina,13.5,red,2017,Italien,Chianti Classico,14.95,"{'acidity': 0.7234692, 'fizziness': 0, 'intensity': 0.523687425, 'sweetness': 0.140241925, 'tannin': 0.666602675}","{'black_fruit': 0.37167199148029817, 'citrus_fruit': 0.029818956336528223, 'dried_fruit': 0.04153354632587859, 'earth': 0.7454739084132055, 'floral': 0.043663471778487756, 'microbio': 0.043663471778487756, 'non_oak': 0.029818956336528223, 'oak': 0.7902023429179978, 'red_fruit': 1.0, 'spices': 0.288604898828541, 'tree_fruit': 0.01703940362087327, 'tropical_fruit': 0.0010649627263045794, 'vegetal': 0.06815761448349308}",3.8,//images.vivino.com/thumbs/Z9LNa1KbQXGOo1OXeXiANw_pl_480x640.png
74095,-0.5143378621499689,921_left,840_right,1047,107,Specogna Chardonnay D.O.C. Colli Orientali del Friuli,Italien,Friaul - Julisch Venetien,2014.0,white,13.1,https://www.divino.de/2014-specogna-chardonnay-d.o.c.-colli-orientali-del-friuli,https://www.divino.de/media/image/thumbnail/getBinary-BinaryCodeID-1941_150x240.jpg,"Auch beim Chardonnay gilt: Leonardo Specogna holt alles aus der Rebsorte, was geht!  Dabei kommt in diesem Fall ein erfreulich individueller Wein fernab des Mainstreams heraus. Das für Chardonnay einzigartige Bukett von Melone, Limone, Apfel und vielleicht etwas Vanille ist eingebettet in einen reichhaltigen, vollmundigen und reintönigen Wein mit schöner Mineralität und langem, aprikosigem Nachhall. Dieser hervorragende Tropfen wird sich problemlos zwei, drei Jahre halten und dennoch seine Frische bewahren. Herkunftsland: Italien. Enthält Sulfite. Alkoholgehalt: 13,5%Vol. Verantwortlicher Lebensmittelunternehmer: Az. Agr. Specogna | Via di Rocca Bernarda 4 | I-33040 Corno di Rosazzo ",2,,92563,Casale del Giglio Chardonnay Lazio,Casale del Giglio,0.0,white,2020,Italien,Lazio,7.9,"{'acidity': 0.672220875, 'fizziness': 0, 'intensity': 0.5434171, 'sweetness': 0.297709825, 'tannin': 0}","{'black_fruit': 0, 'citrus_fruit': 0.8, 'dried_fruit': 0, 'earth': 0.5, 'floral': 0.2, 'microbio': 0.4, 'non_oak': 0.2, 'oak': 0.8, 'red_fruit': 0, 'spices': 0.1, 'tree_fruit': 1.0, 'tropical_fruit': 0.1, 'vegetal': 0.5}",3.6,//images.vivino.com/thumbs/RNoxR6SXSbWN7aECpiPhRQ_pl_480x640.png
64247,-0.5170205753051772,860_left,2241_right,980,39,Otero Crianza D.O.P. Valles de Benavente,Spanien,Valles de Benavente,2015.0,red,10.2,https://www.divino.de/wein/otero-crianza-valles-de-benavente,https://www.divino.de/media/image/thumbnail/botella-otero-crianza-2009_150x240.jpg,"Italianità auf Kastilisch: Die autochthone Crianza von Otero! Der kleine Weinort Benavente liegt im Nordosten der Provinz Zamora nahe Valladolid. Auf den dunklen, felsigen Kalksteinböden wächst, neben Macabeo und Tempranillo, die hochinteressante autochthone Rebsorte Prieto Picudo. Julio Otero, Winzer in dritter Generation und Enkel von Firmengründer Juan Otero, präsentiert nicht ohne Stolz seine in Ruhe gereifte, feine Crianza. Nach 14 Monaten Ausbau in amerikanischen und französischen Barriques und großzügigen 24 Monaten Verfeinerung auf der Flasche kommt der Wein absolut trinkreif in den Handel - gesetzlich vorgeschrieben sind lediglich je 12 Monate! Mit der komplexen Nase, den intensiven, kirschigen Fruchtnoten, gepaart mit Nuancen von Vanille und Kakao, den reifen Tanninen und der feinen Mineralität am Gaumen würde so mancher den Wein bei einer Blindverkostung nach Italien verorten - typisch für die Prieto Picudo! Herkunftsland: Spanien. Enthält Sulfite. Alkoholgehalt: 13,5%Vol. Verantwortlicher Lebensmittelunternehmer: Bodegas Otero S.A. | Avda. El Ferial 22 | E-49600 Benavente ",2,,1271240,Castillo de Enériz Crianza,Castillo de Enériz,13.0,red,2017,Spanien,Navarra,6.88,"{'acidity': 0.54648925, 'fizziness': 0, 'intensity': 0.672489875, 'sweetness': 0.12777632500000002, 'tannin': 0.49517857499999995}","{'black_fruit': 0.7647058823529411, 'citrus_fruit': 0, 'dried_fruit': 0.0, 'earth': 0.14705882352941177, 'floral': 0.029411764705882353, 'microbio': 0.0, 'non_oak': 0.029411764705882353, 'oak': 1.0, 'red_fruit': 0.3235294117647059, 'spices': 0.029411764705882353, 'tree_fruit': 0, 'tropical_fruit': 0, 'vegetal': 0}",3.8,//images.vivino.com/thumbs/SUdFKEuaQ8G76i-pQyQhIw_pl_480x640.png
73445,-0.531204046849462,917_left,200_right,1043,102,Cascina Castlèt A Taj Piemonte Chardonnay D.O.C.,Italien,Piemont,2019.0,white,10.9,https://www.divino.de/wein/weisswein/cascina-castlet-ataj-piemonte-chardonnay-doc,https://www.divino.de/media/image/thumbnail/getBinary-BinaryCodeID-1791_150x240.jpg,"Maria Borio verstärkt unser Piemont-Sortiment mit ihrem feinen Chardonnay - zum Glück ohne Barriqueeinsatz!  Eigentlich sollte unser Besuch bei Maria und Ada Borio den mit gutem Ruf behafteten Barbera-Weinen des Hauses gelten. Gefunden und ins Programm aufgenommen haben wir jedoch auch den ATaj, einen für piemontesische Verhältnisse ungewöhnlich reichhaltigen und fruchtig-weinigen Chardonnay. Diese ursprünglich burgundische Rebsorte wird um Costigliole d'Asti übrigens seit dem 18. Jahrhundert angebaut; es ist diesbezüglich also keinesfalls eine Hinwendung zur globalen Weinmode zu befürchten. Der Name entstammt dem regionalen Dialekt und bezeichnet so etwas wie ""kommt wie gerufen"", also genau zur Situation, zur Stimmung oder zum Essen passend. Ich schließe mich dieser Charakterisierung an - ein Weißwein für alle Fälle, dies jedoch auf hohem Niveau! Herkunftsland: Italien. Enthält Sulfite. Alkoholgehalt: 13,0%Vol. Verantwortlicher Lebensmittelunternehmer: Cascina Castlèt | Strada Castelletto 6 | I-14055 Costigliole d'Asti (AT) ",2,,1136902,Cà dei Frati I Frati Lugana,Cà dei Frati,13.0,white,2016,Italien,Lugana,11.24,"{'acidity': 0.5952388, 'fizziness': 0, 'intensity': 0.6634851, 'sweetness': 0.34197580000000005, 'tannin': 0}","{'black_fruit': 0.0053705692803437165, 'citrus_fruit': 0.7701396348012889, 'dried_fruit': 0.00644468313641246, 'earth': 0.4908700322234157, 'floral': 0.05370569280343716, 'microbio': 0.09881847475832438, 'non_oak': 0.08700322234156821, 'oak': 0.12137486573576799, 'red_fruit': 0.007518796992481203, 'spices': 0.05155746509129968, 'tree_fruit': 1.0, 'tropical_fruit': 0.19656283566058003, 'vegetal': 0.1310418904403867}",4.0,//images.vivino.com/thumbs/WRds_i4VRDC_2CVHTl82aA_pl_480x640.png
72082,-0.5502220737465588,905_left,3658_right,1031,90,Otero Finca Valleoscuro Blanco D.O.P. Valles de Benavente,Spanien,Valles de Benavente,2020.0,white,6.2,https://www.divino.de/wein/otero-valleoscuro-blanco-valles-de-benavente,https://www.divino.de/media/image/thumbnail/Otero_VO_Blanco_150x240.png,"Verdejo zum Reinlegen: Otero Valleoscuro Blanco D.O.P. Oteros Blanco ist ein leichter, trockener Weißwein aus der bekannten Verdejo-Rebe, hauptsächlich angebaut im Benachbarten Rueda. Rebsortentypisch frisch und duftig, mit feinen Aromen von Grünem Apfel, Mango und Passionsfrucht, passt dieser leckere Weißwein zu jeder Gelegenheit und Tageszeit. Ein toller Durstlöscher zum Aioli, perfekt zu Fisch und Meeresfrüchten, gern als Aperitiv. Herkunftsland: Spanien. Enthält Sulfite. Alkoholgehalt: 13,0%Vol. Verantwortlicher Lebensmittelunternehmer: Bodegas Otero S.A. | Avda. El Ferial 22 | E-49600 Benavente ",2,,1253646,Áster Finca El Otero,Áster,14.0,red,2016,Spanien,Ribera del Duero,34.99,"{'acidity': 0.67028635, 'fizziness': 0, 'intensity': 0.7644757499999999, 'sweetness': 0.20017395, 'tannin': 0.6537415}","{'black_fruit': 0.5522388059701493, 'citrus_fruit': 0, 'dried_fruit': 0.03482587064676617, 'earth': 0.35323383084577115, 'floral': 0.009950248756218905, 'microbio': 0.029850746268656716, 'non_oak': 0.014925373134328358, 'oak': 1.0, 'red_fruit': 0.1691542288557214, 'spices': 0.19900497512437812, 'tree_fruit': 0.004975124378109453, 'tropical_fruit': 0, 'vegetal': 0.004975124378109453}",4.3,//images.vivino.com/thumbs/jDVJ-PKjRJ-NexoqZid1hg_pl_480x640.png
66395,-0.5623752762407627,872_left,3616_right,995,54,Bagordi Tinto Cosecha 6 Meses Barrica D.O.C. Rioja,Spanien,Rioja,2017.0,red,6.99,https://www.divino.de/wein/bagordi-tinto-cosecha-roble-d.o.c.-rioja,https://www.divino.de/media/image/thumbnail/Bagordi_Tinto_150x240.png,"Neu bei divino: Bagordi Tinto Cosecha - ein waschechter Roble zum Freundschaftspreis! Der Tinto wird aus 90% Tempranillo und 10% Garnacha bereitet. Nach getrennter, langsamer Maischegärung in Edelstahltanks wird der vermählte Wein sechs Monate in Barriques ausgebaut. Damit ist der bescheiden ""Cosecha"", also ""Jahrgangswein"" genannte Tropfen ein waschechter Roble, also die Zwischenstufe zur Crianza. Wein aus Spanien. Enthält Sulfite. Alkoholgehalt: 14,0%Vol. Verantwortlicher Lebensmittelunternehmer: Bodegas Bagordi | Carretera de Estella | E-31261 Andosilla Bodegas Bagordi - individuelle Weine aus der Rioja seit 1723! ",2,,1605277,Rioja Vega Tinto,Rioja Vega,13.5,red,2019,Spanien,Rioja,6.09,"{'acidity': 0.69351825, 'fizziness': 0, 'intensity': 0.593754175, 'sweetness': 0.152620025, 'tannin': 0.6995116}","{'black_fruit': 0.7777777777777778, 'citrus_fruit': 0, 'dried_fruit': 0, 'earth': 0.4444444444444444, 'floral': 0.2222222222222222, 'microbio': 0, 'non_oak': 0.0, 'oak': 0.6666666666666666, 'red_fruit': 1.0, 'spices': 1.0, 'tree_fruit': 0, 'tropical_fruit': 0, 'vegetal': 0.5555555555555556}",3.6,//images.vivino.com/thumbs/u3d1fbo4RYmUL36Kbaqf3Q_pl_480x640.png
69272,-0.5870031133005422,885_left,2198_right,1011,70,"Rejadorada Tinto Roble D.O. Toro Magnum (1,5l)",Spanien,Toro,2013.0,red,19.9,https://www.divino.de/2013-rejadorada-tinto-roble-toro-magnum,https://www.divino.de/media/image/thumbnail/Rejadorada_Roble_2013_150x240.png,"Rassige Semicrianza aus der aufstrebenden Mini-D.O. Toro Die kleine Bodega Rejadoara (""Goldenes Gitter"") liegt in der hierzulande relativ unbekannten D.O. Toro in der nordwestspanischen Region Kastilien & Léon. Benavente, Rueda und Ribera del Duero sind hier nicht nur geographisch, sondern auch kulturell näher als Navarra und Rioja. Seit 2015 gehören die Weine von Mario Remesal zum Portfolio von divino Weinhandel.  Marios Tinto Roble bekommt sechs Monate Barriquereife, also einen Monat mehr, als gesetzlich vorgeschrieben, spendiert. Damit ist er eigentlich bereits eine Semicrianza. In die ausschließlich neuen Barrique-Fässer kommt zu 100% Tempranillo, hier als lokale Spielart „Tinta de Toro“. Das Ergebnis kann sich sehen lassen: da kommt ein dunkelroter, extraktreicher Wein mit rebsortentypisch purpurfarbenen Reflexen ins Glas. In der Nase reichhaltige, reife Aromen nach Maulbeere und Brombeere. Am Gaumen intensiv fruchtig, mit kraftvollen, aber gut eingebundenen Tanninen und Barriquetönen. Lang anhaltender Abgang. Insgesamt ein charakterstarker „Vin de Garde“ zu einem auffallend maßvollen Preis. Der Rejadorada Tinto Roble D.O. Toro hat mindestens noch fünf bis sechs Jahre Reifepotenzial.  ",2,,86346,Pagos de Aráiz Navarra Tinto Roble,Pagos de Aráiz,0.0,red,2018,Spanien,Navarra,6.9,"{'acidity': 0.508625325, 'fizziness': 0, 'intensity': 0.71223015, 'sweetness': 0.14294147499999998, 'tannin': 0.47302374999999997}","{'black_fruit': 1.0, 'citrus_fruit': 0.06451612903225806, 'dried_fruit': 0.03225806451612903, 'earth': 0.16129032258064516, 'floral': 0.03225806451612903, 'microbio': 0.03225806451612903, 'non_oak': 0.03225806451612903, 'oak': 0.967741935483871, 'red_fruit': 0.25806451612903225, 'spices': 0.41935483870967744, 'tree_fruit': 0, 'tropical_fruit': 0, 'vegetal': 0.03225806451612903}",3.6,//images.vivino.com/thumbs/mUT6KT4ISSa_SQW-zOOBEA_pl_480x640.png
64009,-0.5926773203803389,859_left,3583_right,979,38,Otero Reserva D.O.P. Valles de Benavente,Spanien,Valles de Benavente,2014.0,red,12.3,https://www.divino.de/wein/otero-reserva-valles-de-benavente,https://www.divino.de/media/image/thumbnail/botella-otero-reserva-2008_150x240.jpg,"100% Prieto Picudo: Die autochthone Reserva von Otero! Der kleine Weinort Benavente liegt im Nordosten der Provinz Zamora nahe Valladolid. Auf den dunklen, felsigen Kalksteinböden wächst, neben Macabeo und Tempranillo, die hochinteressante autochthone Rebsorte Prieto Picudo. Julio Otero, Winzer in dritter Generation und Enkel von Firmengründer Juan Otero, präsentiert nicht ohne Stolz seine in Ruhe gereifte, feine Reserva. Nach 24 Monaten Ausbau in amerikanischen und französischen Barriques und nochmal 24 Monaten Verfeinerung auf der Flasche kommt der Wein absolut trinkreif in den Handel. Mit der komplexen, intensiven Nase, den reifen Fruchtnoten, den gut eingebundenen, samtigen Tanninen und der feinen Mineralität am Gaumen bei fast völliger Abwesenheit von Holztönen erinnert die Otero Reserva stark an einen großen italienischen Rotwein - ein Charakteristikum der Prieto Picudo. Herkunftsland: Spanien. Enthält Sulfite. Alkoholgehalt: 13,5%Vol. Verantwortlicher Lebensmittelunternehmer: Bodegas Otero S.A. | Avda. El Ferial 22 | E-49600 Benavente ",2,,1163903,Marqués de Riscal Rioja Reserva,Marqués de Riscal,14.0,red,2016,Spanien,Rioja,14.9,"{'acidity': 0.6723712, 'fizziness': 0, 'intensity': 0.7142564, 'sweetness': 0.16706130000000002, 'tannin': 0.668700225}","{'black_fruit': 0.4195064629847238, 'citrus_fruit': 0.015145580362971667, 'dried_fruit': 0.04530617574095835, 'earth': 0.46742394568481527, 'floral': 0.017365191278234757, 'microbio': 0.05353179266222745, 'non_oak': 0.031466248857553204, 'oak': 1.0, 'red_fruit': 0.3230186708447578, 'spices': 0.16059537798668233, 'tree_fruit': 0.010445227836532185, 'tropical_fruit': 0.0006528267397832616, 'vegetal': 0.01579840710275493}",4.1,//images.vivino.com/thumbs/VgbHG1MESSGtZvTihXcvqA_pl_480x640.png
